,QuestionId,UserId,GroupId,QuizId,Gender,IsCorrect,PremiumPupil,Age,DateAnswered,Confidence,Clusters_Kprot,Clusters_g_scipy,Clusters_g_ls,Clusters_g_la,Clusters_g_lc,Category1
901739,766,3875,304,105,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Geometry and Measure
840460,890,5424,360,73,2,0,False,0.0,20191020,0.0,2,1,0,1,1,Number
125562,307,3224,380,59,2,0,False,12.0,20200120,0.0,1,1,0,0,1,Geometry and Measure
683650,551,5714,307,37,2,0,False,12.0,20191127,0.0,2,1,0,0,1,Algebra
1253338,639,5646,251,64,0,1,False,0.0,20200103,50.0,1,2,0,1,1,Number
26383,29,6109,270,66,0,0,False,0.0,20200107,0.0,1,1,0,1,1,Number
669916,47,5700,185,111,1,1,False,11.0,20191228,0.0,2,2,0,2,2,Geometry and Measure
308279,363,4537,227,88,0,0,False,0.0,20191212,25.0,2,1,0,1,1,Geometry and Measure
926919,8,4502,75,101,1,0,True,12.0,20191210,0.0,2,1,0,0,0,Number
1343052,605,5655,260,65,2,0,True,11.0,20191205,100.0,2,1,0,2,0,Number
399658,70,3964,277,91,0,1,False,0.0,20200324,75.0,0,2,0,1,1,Geometry and Measure
1061257,874,2258,188,77,0,0,False,0.0,20200301,0.0,0,1,0,1,1,Geometry and Measure
802544,271,4027,53,91,1,1,False,0.0,20200326,0.0,0,2,0,1,1,Geometry and Measure
89504,491,84,4,18,1,0,False,0.0,20190924,100.0,2,1,0,1,1,Number
129540,925,1332,53,30,0,0,False,0.0,20200417,0.0,0,1,0,1,1,Number
210006,53,4492,169,68,1,0,False,11.0,20191013,0.0,2,1,0,2,2,Number
298096,0,4010,153,53,1,1,False,0.0,20191109,100.0,2,2,0,1,1,Number
192599,259,1658,163,66,1,0,False,12.0,20191222,0.0,2,1,0,0,1,Number
559565,110,4854,283,115,0,0,False,0.0,20200206,0.0,1,1,0,1,1,Algebra
526542,38,5961,53,30,2,1,True,12.0,20200303,100.0,0,2,0,1,0,Algebra
1360675,776,2887,198,55,1,1,False,12.0,20200307,100.0,0,2,0,0,1,Algebra
922228,251,5956,82,113,1,0,True,11.0,20200204,0.0,1,1,0,2,0,Geometry and Measure
179959,547,5335,169,64,1,0,False,11.0,20191107,0.0,2,1,0,2,2,Number
175416,800,2055,170,109,2,1,False,0.0,20191225,0.0,2,2,0,1,1,Number
881509,863,1028,17,78,0,1,False,0.0,20200214,0.0,1,2,0,1,1,Geometry and Measure
665643,319,4179,321,37,1,0,True,12.0,20191204,0.0,2,1,0,2,0,Algebra
787997,237,3470,20,6,1,0,False,11.0,20200212,0.0,1,1,0,2,2,Algebra
1231928,21,3014,150,117,2,0,True,12.0,20200408,0.0,0,1,0,0,0,Number
1108958,707,2795,376,109,2,1,False,0.0,20191205,0.0,2,2,0,1,1,Number
547114,673,4316,339,25,0,1,False,0.0,20191218,100.0,2,2,0,1,1,Number
1113384,806,5288,3,59,2,1,False,12.0,20200210,0.0,1,2,0,0,1,Geometry and Measure
572283,72,1302,6,75,2,0,True,11.0,20200107,0.0,1,1,0,2,0,Number
1093680,938,111,83,46,0,1,False,0.0,20191205,0.0,2,2,0,1,1,Number
1282055,421,2831,260,37,1,0,False,11.0,20191128,0.0,2,1,0,2,2,Algebra
520421,640,2562,11,68,0,1,False,0.0,20191004,0.0,2,2,0,1,1,Number
1324017,520,1602,334,111,0,1,False,0.0,20200309,100.0,0,2,0,1,1,Geometry and Measure
1249411,286,1922,179,8,1,0,False,12.0,20200411,0.0,0,1,0,0,1,Geometry and Measure
875737,881,354,342,32,1,1,False,0.0,20191112,75.0,2,2,0,1,1,Number
84590,321,959,254,77,2,0,False,12.0,20200414,0.0,0,1,0,0,1,Geometry and Measure
1004784,290,1118,2,63,0,1,False,0.0,20191110,100.0,2,2,0,1,1,Number
451987,824,4039,216,78,2,0,False,12.0,20200411,0.0,0,1,0,0,1,Geometry and Measure
93877,40,3503,53,63,2,1,False,11.0,20191108,0.0,2,2,0,2,2,Number
840129,727,681,290,111,1,0,False,0.0,20200126,0.0,1,1,0,0,2,Geometry and Measure
928231,285,864,260,68,2,0,True,11.0,20191023,75.0,2,1,0,2,0,Number
1165078,751,3094,166,57,1,1,False,11.0,20190921,75.0,2,2,0,2,2,Number
907773,939,3966,53,30,2,1,False,0.0,20200120,0.0,1,2,0,1,1,Number
975234,527,4639,345,46,0,0,False,0.0,20191115,0.0,2,1,0,1,1,Number
956852,10,984,206,55,2,1,False,0.0,20200329,0.0,0,2,0,1,1,Algebra
117042,732,2250,206,5,2,0,False,0.0,20191203,75.0,2,1,0,1,1,Number
537533,75,2384,123,73,0,0,False,0.0,20191205,75.0,2,1,0,1,1,Number
1022281,246,2623,82,107,1,1,False,11.0,20200308,0.0,0,2,0,2,2,Geometry and Measure
1181042,700,4755,275,97,0,1,False,0.0,20200227,100.0,1,2,0,1,1,Geometry and Measure
17824,54,5809,219,86,1,0,True,11.0,20200107,0.0,1,1,0,2,0,Algebra
298435,878,3198,175,85,2,1,False,12.0,20200303,0.0,0,2,0,0,1,Geometry and Measure
907648,379,1785,166,9,2,1,False,12.0,20200107,50.0,1,2,0,0,2,Algebra
425100,435,981,102,101,2,1,False,11.0,20191031,0.0,2,2,0,2,2,Number
582698,572,4039,216,50,2,0,False,12.0,20200417,0.0,0,1,0,0,1,Algebra
1315162,859,1668,56,84,0,0,False,0.0,20200107,75.0,1,1,0,1,1,Algebra
1307507,75,3349,239,73,1,1,False,11.0,20191021,0.0,2,2,0,2,2,Number
774985,343,2102,304,78,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Geometry and Measure
757916,567,1445,160,78,0,0,False,0.0,20200208,0.0,1,1,0,1,1,Geometry and Measure
1061989,281,3770,102,25,1,0,False,12.0,20200107,0.0,1,1,0,0,1,Number
556635,616,2600,370,53,0,1,False,0.0,20191001,75.0,2,2,0,1,1,Number
180571,8,1164,216,101,1,1,False,12.0,20200327,0.0,0,2,0,0,0,Number
97462,794,1573,344,9,0,0,False,0.0,20200420,0.0,0,1,0,1,1,Algebra
904134,302,3031,144,19,1,0,True,11.0,20200217,0.0,1,1,0,2,0,Algebra
938964,871,5705,166,115,1,1,False,11.0,20200320,0.0,0,2,0,2,2,Algebra
1190499,361,1963,83,5,0,0,False,0.0,20191212,0.0,2,1,0,1,1,Number
22374,768,1077,317,88,0,1,False,0.0,20200305,0.0,0,2,0,1,1,Geometry and Measure
1242069,385,1389,165,50,2,0,False,11.0,20191202,100.0,2,1,0,2,2,Algebra
1008308,856,4446,386,37,0,0,False,0.0,20191222,0.0,2,1,0,1,1,Algebra
607390,563,411,289,66,1,1,False,11.0,20200118,0.0,1,2,0,2,2,Number
125502,307,185,228,59,2,0,False,11.0,20200225,0.0,1,1,0,2,1,Geometry and Measure
994847,787,2693,283,39,0,0,False,0.0,20190920,100.0,2,1,0,1,1,Number
784768,924,1001,202,68,2,1,False,11.0,20191012,100.0,2,2,0,2,2,Number
131700,119,3604,305,84,2,0,False,12.0,20200112,0.0,1,1,0,0,1,Algebra
418961,360,4526,211,65,1,0,False,11.0,20191116,0.0,2,1,0,2,2,Number
1098982,300,3663,307,25,1,0,True,12.0,20191211,75.0,2,1,0,0,0,Geometry and Measure
1134258,348,2743,53,107,1,1,False,12.0,20200405,0.0,0,2,0,0,0,Geometry and Measure
902141,592,3704,153,63,1,0,False,0.0,20191122,0.0,2,1,0,1,1,Number
293681,219,2167,321,109,1,1,True,11.0,20191215,0.0,2,2,0,2,0,Number
839250,735,2474,53,30,1,0,False,0.0,20191024,0.0,2,1,0,1,1,Number
974330,707,2186,244,109,0,0,False,0.0,20200119,0.0,1,1,0,1,1,Number
1244796,713,4816,179,42,2,1,False,12.0,20200419,100.0,0,2,0,0,2,Geometry and Measure
197457,519,181,64,68,1,1,False,11.0,20191101,75.0,2,2,0,2,2,Number
1157258,904,5360,53,30,0,0,False,0.0,20200204,0.0,1,1,0,1,1,Number
1133500,392,678,283,86,0,1,False,0.0,20191217,0.0,2,2,0,1,1,Algebra
507076,351,3031,14,113,1,0,True,11.0,20200125,0.0,1,1,0,2,2,Geometry and Measure
840606,805,3440,34,49,0,1,False,0.0,20191103,75.0,2,2,0,1,1,Number
1157825,787,1679,53,30,0,0,False,0.0,20191004,0.0,2,1,0,1,1,Number
1006678,751,2465,368,57,0,1,False,0.0,20191003,0.0,2,2,0,1,1,Number
481872,405,4079,91,64,0,1,False,0.0,20191104,100.0,2,2,0,1,1,Number
77389,88,105,114,101,2,0,False,0.0,20191115,0.0,2,1,0,1,1,Number
755408,373,3766,179,49,1,0,False,12.0,20191017,0.0,2,1,0,0,1,Number
89463,609,4260,84,55,2,0,False,12.0,20200310,0.0,0,1,0,0,1,Geometry and Measure
932593,18,221,376,109,1,0,False,0.0,20191205,0.0,2,1,0,1,1,Number
452133,278,2516,244,65,0,1,False,0.0,20200112,100.0,1,2,0,1,1,Number
847865,645,5443,93,25,1,1,False,11.0,20191126,0.0,2,2,0,1,2,Number
849370,830,2267,193,68,0,1,False,0.0,20191005,0.0,2,2,0,1,1,Number
113066,394,573,78,88,1,0,False,0.0,20200123,0.0,1,1,0,1,1,Geometry and Measure
682032,452,2510,376,66,1,1,False,0.0,20200123,0.0,1,2,0,1,1,Number
1157956,317,1208,253,95,0,0,False,0.0,20200218,0.0,1,1,0,1,1,Geometry and Measure
3087,767,4168,350,39,1,0,False,11.0,20190924,100.0,2,1,0,2,2,Number
1169104,349,4534,71,88,2,0,True,11.0,20200101,0.0,1,1,0,2,0,Geometry and Measure
101267,474,3475,117,66,1,0,False,0.0,20200113,0.0,1,1,0,1,2,Number
89581,586,1954,269,92,2,0,False,12.0,20200206,0.0,1,1,0,0,1,Geometry and Measure
621441,256,138,345,95,0,1,False,0.0,20200312,100.0,0,2,0,1,1,Geometry and Measure
262130,560,2795,376,113,2,0,False,0.0,20200204,0.0,1,1,0,1,1,Geometry and Measure
1073169,106,5391,195,59,0,1,False,0.0,20200127,0.0,1,2,0,1,1,Geometry and Measure
645843,911,272,116,64,2,1,False,13.0,20191210,0.0,2,2,0,1,2,Number
907914,674,1711,201,75,2,0,False,11.0,20190924,100.0,2,1,0,2,1,Number
1247231,217,468,318,86,1,0,False,11.0,20191203,0.0,2,1,0,2,2,Algebra
130938,616,6018,146,53,1,1,False,11.0,20191128,0.0,2,2,0,2,2,Number
374751,386,3224,380,47,2,0,False,12.0,20200224,0.0,1,1,0,0,1,Geometry and Measure
813465,40,5479,324,63,0,1,False,0.0,20200107,0.0,1,2,0,1,1,Number
585001,389,3212,131,84,1,1,False,11.0,20191119,0.0,2,2,0,2,2,Algebra
1330844,742,3048,241,73,0,1,False,0.0,20191111,100.0,2,2,0,1,1,Number
381155,310,3584,53,30,2,0,False,11.0,20200228,0.0,1,1,0,1,1,Number
962213,594,777,260,18,1,1,False,11.0,20191008,0.0,2,2,0,2,2,Number
131074,120,2923,376,86,2,0,False,0.0,20200116,0.0,1,1,0,1,1,Algebra
485876,674,659,371,75,1,0,False,11.0,20190930,100.0,2,1,0,2,2,Number
9397,304,4813,181,39,0,1,False,0.0,20191004,75.0,2,2,0,1,1,Number
1167878,412,4602,118,97,0,0,False,0.0,20200229,0.0,1,1,0,1,1,Geometry and Measure
373054,767,490,314,39,0,0,False,0.0,20190924,50.0,2,1,0,1,1,Number
461135,560,1493,53,30,2,1,False,0.0,20200319,0.0,0,2,0,1,1,Geometry and Measure
234685,674,393,221,75,1,0,False,11.0,20191014,100.0,2,1,0,2,2,Number
246125,230,364,53,30,2,1,False,11.0,20191217,100.0,2,2,0,1,1,Algebra
502687,473,5870,185,57,1,1,False,11.0,20191109,75.0,2,2,0,2,2,Number
101500,852,1346,53,30,2,0,True,11.0,20200303,0.0,0,1,0,1,0,Number
480696,252,4555,382,64,2,0,False,11.0,20200313,100.0,0,1,0,2,2,Number
442131,341,3710,88,87,0,1,False,0.0,20200317,75.0,0,2,0,1,1,Geometry and Measure
214499,670,1043,257,37,0,0,False,0.0,20191205,50.0,2,1,0,1,1,Algebra
694927,54,3357,269,86,2,0,False,12.0,20200108,0.0,1,1,0,0,1,Algebra
505978,588,1849,188,66,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Number
539463,460,4600,64,64,2,1,False,11.0,20200106,0.0,1,2,0,2,1,Number
1378573,55,1493,53,30,2,1,False,0.0,20191123,0.0,2,2,0,1,1,Number
1259015,353,2654,380,91,2,1,True,11.0,20200216,0.0,1,2,0,2,0,Geometry and Measure
227620,541,4318,253,72,0,0,False,0.0,20200425,0.0,0,1,0,1,1,Geometry and Measure
512979,640,4637,230,68,2,1,False,11.0,20191105,0.0,2,2,0,2,1,Number
739455,690,2954,378,105,0,0,False,0.0,20200128,0.0,1,1,0,1,1,Geometry and Measure
538740,392,585,379,86,1,0,False,11.0,20191209,0.0,2,1,0,2,2,Algebra
160699,922,5720,332,64,1,1,False,11.0,20191111,0.0,2,2,0,2,2,Number
786249,379,5643,260,9,2,1,False,11.0,20191213,0.0,2,2,0,2,2,Algebra
945129,824,1451,56,78,0,1,False,0.0,20200212,0.0,1,2,0,1,1,Geometry and Measure
98403,323,3212,131,92,1,0,False,12.0,20200105,0.0,1,1,0,0,2,Geometry and Measure
1046714,770,1644,331,113,1,1,False,0.0,20200209,100.0,1,2,0,1,1,Geometry and Measure
856936,40,5290,370,63,0,0,False,0.0,20191108,0.0,2,1,0,1,1,Number
1022768,120,3944,216,86,2,1,False,12.0,20200402,0.0,0,2,0,0,1,Algebra
377657,18,1784,169,109,1,0,False,11.0,20191217,100.0,2,1,0,2,2,Number
1011310,423,1397,318,5,2,0,True,11.0,20191112,100.0,2,1,0,2,0,Number
314427,298,631,36,78,0,1,False,0.0,20200122,0.0,1,2,0,1,1,Geometry and Measure
337147,921,5891,27,53,2,1,True,11.0,20191017,0.0,2,2,0,2,0,Number
103090,529,5874,91,64,0,0,False,0.0,20191027,0.0,2,1,0,1,1,Number
1103471,333,2265,83,73,0,1,False,0.0,20191017,0.0,2,2,0,1,1,Number
597158,182,3619,336,75,0,0,False,0.0,20191017,100.0,2,1,0,1,1,Geometry and Measure
361070,40,1559,185,63,1,0,True,11.0,20191114,50.0,2,1,0,2,0,Number
1169648,858,5166,163,9,1,0,True,12.0,20191211,0.0,2,1,0,0,0,Algebra
1224706,9,5700,185,103,1,1,False,12.0,20200328,0.0,0,2,0,0,1,Geometry and Measure
1149560,684,3021,193,18,1,0,False,11.0,20191007,0.0,2,1,0,2,2,Geometry and Measure
1144093,869,4813,181,12,0,0,False,0.0,20200424,0.0,0,1,0,1,1,Geometry and Measure
1117949,577,5832,226,97,1,1,False,0.0,20200214,0.0,1,2,0,1,1,Geometry and Measure
430255,546,4969,358,18,0,1,False,0.0,20190913,25.0,2,2,0,1,1,Number
243213,19,2603,331,32,1,0,False,0.0,20200115,0.0,1,1,0,1,1,Number
159654,689,3883,228,3,2,0,False,11.0,20200322,0.0,0,1,0,2,1,Geometry and Measure
733747,212,1316,312,39,0,1,False,0.0,20191119,100.0,2,2,0,1,1,Number
575678,791,492,187,17,2,1,False,12.0,20191105,0.0,2,2,0,0,1,Number
759722,727,707,267,111,2,0,False,0.0,20200325,0.0,0,1,0,1,1,Geometry and Measure
807610,306,2101,53,30,2,0,True,12.0,20200228,0.0,1,1,0,1,0,Algebra
231925,306,2043,211,115,1,0,True,11.0,20200204,0.0,1,1,0,2,0,Algebra
2403,177,5533,306,62,0,0,False,0.0,20200116,0.0,1,1,0,1,1,Number
153382,337,4899,104,46,1,1,False,11.0,20191230,0.0,2,2,0,2,2,Number
639253,794,550,27,9,1,0,True,11.0,20191213,0.0,2,1,0,2,0,Algebra
230388,172,3838,230,12,2,0,False,11.0,20200303,0.0,0,1,0,2,1,Geometry and Measure
484395,53,1237,183,68,0,1,False,0.0,20191114,0.0,2,2,0,1,1,Number
882932,536,4366,184,87,1,1,False,11.0,20200210,0.0,1,2,0,2,2,Geometry and Measure
1298583,686,4314,257,86,0,1,False,0.0,20200104,0.0,1,2,0,1,1,Algebra
345717,856,5697,155,37,1,0,True,11.0,20191118,0.0,2,1,0,2,0,Algebra
611856,453,3226,81,84,0,0,False,0.0,20191218,0.0,2,1,0,1,1,Algebra
812699,679,149,6,18,1,1,False,11.0,20191006,0.0,2,2,0,2,2,Geometry and Measure
1361624,939,661,156,63,2,1,False,0.0,20191107,100.0,2,2,0,1,1,Number
490981,474,1579,332,66,1,0,False,11.0,20200101,0.0,1,1,0,2,2,Number
1225503,185,1011,285,46,0,1,False,0.0,20191210,0.0,2,2,0,1,1,Number
147051,27,5745,198,25,1,0,False,11.0,20200105,0.0,1,1,0,2,2,Number
1247288,300,5795,146,25,1,0,False,11.0,20191216,0.0,2,1,0,2,2,Geometry and Measure
664235,344,239,335,53,0,1,False,0.0,20191017,100.0,2,2,0,1,1,Number
959815,492,4744,265,78,2,1,True,11.0,20200118,0.0,1,2,0,2,0,Geometry and Measure
657660,588,2284,290,66,1,0,False,0.0,20200112,50.0,1,1,0,1,2,Number
1079173,199,4935,219,64,2,1,False,12.0,20191111,100.0,2,2,0,0,2,Number
393029,162,2923,376,55,2,0,False,0.0,20200423,0.0,0,1,0,1,1,Algebra
1148983,882,1048,260,5,2,0,False,12.0,20191126,50.0,2,1,0,0,1,Number
586144,599,5498,312,64,0,0,False,0.0,20200111,0.0,1,1,0,1,1,Number
263079,567,2914,248,78,2,0,False,12.0,20200129,0.0,1,1,0,0,1,Geometry and Measure
98692,204,5354,304,6,0,0,False,0.0,20200228,0.0,1,1,0,1,1,Algebra
517325,476,3676,202,47,2,1,False,12.0,20200229,0.0,1,2,0,0,2,Geometry and Measure
772518,579,5181,265,86,2,0,False,11.0,20191211,0.0,2,1,0,2,1,Algebra
846184,737,1956,131,36,1,0,False,11.0,20200131,0.0,1,1,0,2,2,Geometry and Measure
263234,615,3745,235,39,0,1,False,0.0,20191203,0.0,2,2,0,1,1,Number
420712,846,1960,8,87,2,0,False,11.0,20200305,100.0,0,1,0,2,1,Geometry and Measure
1142903,941,4623,252,46,0,1,False,0.0,20191211,0.0,2,2,0,1,1,Number
1002133,497,2949,27,59,1,1,True,11.0,20200118,50.0,1,2,0,2,0,Geometry and Measure
456061,460,934,83,64,0,1,False,0.0,20191121,0.0,2,2,0,1,1,Number
325405,256,905,208,95,1,1,False,0.0,20200302,0.0,0,2,0,1,1,Geometry and Measure
697186,736,2652,363,64,0,0,False,0.0,20191023,0.0,2,1,0,1,1,Number
1006641,314,206,324,62,0,0,False,0.0,20200122,50.0,1,1,0,1,1,Number
298731,394,1117,195,88,0,0,False,0.0,20200121,0.0,1,1,0,1,1,Geometry and Measure
931435,325,4379,380,65,2,0,False,11.0,20191127,0.0,2,1,0,2,1,Number
222199,599,2463,201,64,1,0,False,11.0,20191110,50.0,2,1,0,2,2,Number
1350966,816,3102,91,101,0,0,False,0.0,20191030,0.0,2,1,0,1,1,Number
403021,921,2337,254,53,1,0,False,11.0,20191008,100.0,2,1,0,2,2,Number
1224583,337,3861,27,46,2,0,False,11.0,20191202,0.0,2,1,0,2,2,Number
812755,17,5133,360,91,2,0,False,0.0,20200409,0.0,0,1,0,1,1,Geometry and Measure
395415,855,4340,93,111,1,1,False,11.0,20191208,75.0,2,2,0,2,2,Geometry and Measure
490581,85,5162,328,87,2,0,False,12.0,20200303,0.0,0,1,0,0,1,Geometry and Measure
1018468,577,2101,260,97,2,1,True,12.0,20200210,0.0,1,2,0,0,0,Geometry and Measure
657334,665,3202,150,118,2,0,False,11.0,20200402,0.0,0,1,0,2,1,Number
1145569,599,5989,193,64,0,0,False,0.0,20191023,0.0,2,1,0,1,1,Number
502889,913,610,53,30,0,1,False,0.0,20200206,0.0,1,2,0,1,1,Geometry and Measure
146234,222,1381,98,18,2,1,False,11.0,20191010,100.0,2,2,0,2,2,Geometry and Measure
627355,133,2229,298,17,1,1,True,12.0,20191020,0.0,2,2,0,0,0,Number
1118450,129,4745,112,101,0,0,False,0.0,20191113,0.0,2,1,0,1,1,Number
915181,686,2800,141,86,2,0,False,12.0,20191202,0.0,2,1,0,0,1,Algebra
465434,530,1127,353,105,0,1,False,0.0,20200227,0.0,1,2,0,1,1,Geometry and Measure
1271038,389,3067,179,84,2,1,False,11.0,20191121,0.0,2,2,0,2,2,Algebra
758554,445,145,382,9,1,1,False,11.0,20191208,0.0,2,2,0,2,2,Algebra
269955,803,1374,300,68,1,0,False,12.0,20191018,50.0,2,1,0,0,1,Number
1359252,170,4895,193,50,0,1,False,0.0,20191124,0.0,2,2,0,1,1,Algebra
512497,793,3496,104,114,2,1,False,12.0,20200407,0.0,0,2,0,0,1,Number
715264,332,2490,213,64,2,1,False,0.0,20191122,0.0,2,2,0,1,1,Number
1283159,539,5922,265,17,1,1,False,12.0,20191025,0.0,2,2,0,0,1,Number
80809,758,5109,4,53,1,1,False,0.0,20191017,100.0,2,2,0,1,1,Number
363248,924,890,166,68,1,1,False,11.0,20191014,0.0,2,2,0,2,2,Number
417685,365,1153,32,78,1,0,False,0.0,20200203,0.0,1,1,0,1,1,Geometry and Measure
249297,196,4645,308,50,2,0,True,11.0,20200128,0.0,1,1,0,2,0,Algebra
178137,683,1025,4,59,2,1,False,0.0,20200302,0.0,0,2,0,1,1,Geometry and Measure
973628,207,1642,31,78,2,0,False,0.0,20200120,100.0,1,1,0,1,1,Geometry and Measure
899842,718,2354,103,72,0,1,False,0.0,20200406,0.0,0,2,0,1,1,Geometry and Measure
680434,472,5141,13,57,2,1,True,11.0,20190918,100.0,2,2,0,2,0,Number
1203033,732,3169,198,5,1,0,False,11.0,20191130,0.0,2,1,0,2,2,Number
570928,285,2430,71,68,2,0,False,11.0,20191015,0.0,2,1,0,2,1,Number
234259,50,4422,149,64,2,0,False,11.0,20191024,75.0,2,1,0,2,2,Number
924539,147,1455,288,17,1,0,True,11.0,20191104,0.0,2,1,0,2,0,Number
582875,755,1236,179,109,1,1,False,11.0,20191125,75.0,2,2,0,2,2,Number
852062,668,2109,28,111,2,1,True,12.0,20200110,0.0,1,2,0,0,0,Geometry and Measure
357782,88,3966,117,101,2,1,False,0.0,20200114,0.0,1,2,0,1,1,Number
901824,433,105,156,84,2,0,False,0.0,20191219,0.0,2,1,0,1,1,Algebra
412518,536,5187,22,87,0,1,False,0.0,20200304,0.0,0,2,0,1,1,Geometry and Measure
1007477,943,4637,230,32,2,1,False,11.0,20191105,0.0,2,2,0,2,1,Number
486152,529,3714,311,64,2,1,False,12.0,20200106,0.0,1,2,0,0,1,Number
29036,882,3423,24,5,0,0,False,0.0,20191211,0.0,2,1,0,1,1,Number
1057177,541,5426,381,72,2,0,False,0.0,20200402,0.0,0,1,0,1,1,Geometry and Measure
1267338,584,6018,146,60,1,1,False,11.0,20191224,0.0,2,2,0,2,2,Algebra
1248265,570,167,275,50,0,1,False,0.0,20200119,0.0,1,2,0,1,1,Algebra
921931,596,4142,127,32,2,0,False,12.0,20200106,0.0,1,1,0,0,1,Number
558580,360,5732,123,65,0,1,False,0.0,20200213,0.0,1,2,0,1,1,Number
755015,873,4055,231,88,2,0,False,12.0,20200101,75.0,1,1,0,1,1,Geometry and Measure
176168,519,93,229,68,1,0,False,11.0,20191028,0.0,2,1,0,2,2,Number
1216208,279,980,2,86,0,0,False,0.0,20191215,0.0,2,1,0,1,1,Algebra
235243,252,911,2,64,0,1,False,0.0,20191030,0.0,2,2,0,1,1,Number
106772,219,4312,283,109,0,1,False,0.0,20191129,0.0,2,2,0,1,1,Number
332027,924,2881,149,68,1,1,False,12.0,20191014,100.0,2,2,0,0,1,Number
267575,260,299,308,17,1,1,False,12.0,20191106,0.0,2,2,0,0,1,Number
1185246,413,1405,3,59,2,1,True,12.0,20200214,0.0,1,2,0,0,0,Geometry and Measure
193587,55,3505,288,18,2,0,False,12.0,20191006,25.0,2,1,0,0,1,Number
1013865,144,1635,46,117,0,1,False,0.0,20200428,0.0,0,2,0,1,1,Number
540621,483,2241,360,95,1,0,False,0.0,20200314,0.0,0,1,0,1,1,Geometry and Measure
902396,333,44,13,73,1,1,True,12.0,20191104,100.0,2,2,0,0,0,Number
352304,688,4325,339,66,0,0,False,0.0,20200114,0.0,1,1,0,1,1,Number
1325487,659,125,366,57,1,0,False,11.0,20191004,0.0,2,1,0,2,2,Number
1302272,260,1445,160,17,0,0,False,0.0,20191029,0.0,2,1,0,1,1,Number
6683,337,4578,107,46,2,1,False,11.0,20191110,50.0,2,2,0,2,2,Number
1270049,326,5642,91,75,0,0,False,0.0,20191008,50.0,2,1,0,1,1,Number
1026247,39,595,53,30,2,1,False,11.0,20200120,0.0,1,2,0,1,1,Geometry and Measure
1006100,297,4924,82,9,2,0,True,11.0,20200108,50.0,1,1,0,2,0,Algebra
598565,494,3241,6,53,1,0,True,11.0,20191013,0.0,2,1,0,2,0,Number
552866,204,1853,178,6,2,1,False,0.0,20200408,0.0,0,2,0,1,1,Algebra
1357770,469,1537,146,17,2,1,False,12.0,20191031,100.0,2,2,0,0,2,Number
863649,341,4469,82,87,1,0,False,11.0,20200223,100.0,1,1,0,2,2,Geometry and Measure
22983,165,3828,328,39,2,1,False,12.0,20191006,100.0,2,2,0,0,0,Number
103502,166,5388,272,98,0,1,False,0.0,20200429,0.0,0,2,0,1,1,Number
247802,885,2368,153,84,2,0,False,0.0,20191213,50.0,2,1,0,1,1,Algebra
585258,75,6140,13,73,2,1,False,11.0,20191014,100.0,2,2,0,2,2,Number
887258,264,6045,31,105,1,0,False,0.0,20200122,0.0,1,1,0,1,1,Geometry and Measure
737372,820,5050,235,105,0,1,False,0.0,20200226,0.0,1,2,0,1,1,Geometry and Measure
787091,199,506,169,64,2,0,True,11.0,20191107,0.0,2,1,0,2,0,Number
49551,604,2528,254,115,1,0,False,12.0,20200322,0.0,0,1,0,0,1,Algebra
803748,667,2225,11,87,0,0,False,0.0,20200304,0.0,0,1,0,1,1,Geometry and Measure
588507,12,699,84,105,2,1,False,11.0,20200124,100.0,1,2,0,2,2,Geometry and Measure
918748,237,3266,27,6,2,1,True,11.0,20200315,0.0,0,2,0,2,0,Algebra
390367,403,2358,115,75,0,1,False,0.0,20190922,75.0,2,2,0,1,1,Geometry and Measure
1158107,800,187,244,109,0,1,False,0.0,20200107,0.0,1,2,0,1,1,Number
547941,402,4604,37,5,2,1,False,11.0,20191113,0.0,2,2,0,2,1,Number
883806,417,3529,53,30,0,1,False,0.0,20200317,0.0,0,2,0,1,1,Number
1297659,615,1864,43,39,0,0,False,0.0,20191128,0.0,2,1,0,1,1,Number
628961,184,4999,311,84,2,1,False,12.0,20191125,0.0,2,2,0,0,1,Algebra
1285262,164,1708,29,34,0,1,False,0.0,20200409,0.0,0,2,0,1,1,Number
295363,688,5891,27,66,2,0,True,12.0,20200107,0.0,1,1,0,0,0,Number
638799,869,1236,179,12,1,1,False,11.0,20200402,75.0,0,2,0,2,2,Geometry and Measure
1244620,92,1927,360,39,1,1,False,0.0,20191011,0.0,2,2,0,1,1,Number
54617,605,4918,53,30,1,1,True,12.0,20200110,0.0,1,2,0,1,0,Number
755520,513,849,199,49,0,0,False,0.0,20191013,0.0,2,1,0,1,1,Number
598342,91,3138,116,37,2,1,False,12.0,20191208,0.0,2,2,0,0,1,Algebra
198094,809,4612,169,46,1,0,True,12.0,20191202,100.0,2,1,0,0,0,Number
404145,805,2030,382,49,2,1,False,12.0,20191012,0.0,2,2,0,0,1,Number
163910,438,1342,181,32,0,1,False,0.0,20191030,0.0,2,2,0,1,1,Number
387040,881,2361,13,32,2,1,False,11.0,20191016,0.0,2,2,0,2,2,Number
166510,449,3020,310,53,1,0,False,0.0,20191012,0.0,2,1,0,1,1,Number
626008,669,2677,248,78,2,0,False,12.0,20200204,0.0,1,1,0,0,1,Geometry and Measure
